TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Cluster,TransactionType,Location,Channel,CustomerOccupation
17.100000000000023,53.0,101.0,1.0,1619.54,1,Debit,Albuquerque,ATM,Retired
287.05,22.0,212.0,1.0,1204.65,0,Debit,Milwaukee,ATM,Student
874.72,28.0,173.0,1.0,4630.58,0,Debit,San Francisco,Online,Engineer
1762.2800000000002,24.0,150.0,1.0,1380.3400000000001,0,Debit,Memphis,ATM,Student
40.120000000000005,36.0,269.0,1.0,14304.38,1,Credit,Dallas,ATM,Doctor
125.0,49.0,177.0,1.0,3215.76,1,Credit,Indianapolis,Online,Engineer
348.44,24.0,147.0,1.0,1022.94,0,Debit,Baltimore,Online,Student
128.4,69.0,31.0,1.0,2610.64,1,Debit,Tucson,ATM,Retired
320.93,55.0,178.0,1.0,9451.66,1,Debit,Atlanta,Online,Engineer
1.410000000000025,53.0,278.0,1.0,1244.17,1,Debit,Sacramento,ATM,Retired
50.52000000000001,54.0,293.0,1.0,12815.24,1,Debit,Los Angeles,Branch,Doctor
383.95,31.0,143.0,1.0,9933.56,1,Credit,San Diego,Online,Engineer
12.939999999999998,23.0,158.0,1.0,921.2299999999996,0,Debit,Fresno,Branch,Student
329.75,56.0,211.0,1.0,6009.43,1,Debit,Sacramento,Online,Retired
981.76,45.0,234.0,1.0,602.3599999999997,0,Debit,Milwaukee,Online,Doctor
40.79000000000002,18.0,80.0,1.0,1769.33,0,Debit,Milwaukee,ATM,Student
99.25,63.0,93.0,1.0,2570.34,1,Credit,Phoenix,Online,Retired
150.6,69.0,59.0,1.0,3240.14,1,Debit,Miami,ATM,Retired
29.5,73.0,129.0,1.0,1229.3199999999997,1,Debit,San Antonio,Online,Retired
54.34,65.0,46.0,1.0,8019.89,1,Debit,Albuquerque,ATM,Doctor
18.25,53.0,18.0,1.0,14328.29,1,Debit,Kansas City,ATM,Doctor
633.87,27.0,175.0,1.0,330.15999999999985,0,Debit,Kansas City,Online,Student
81.14999999999998,19.0,114.0,1.0,1595.2600000000002,0,Debit,Miami,ATM,Student
83.94999999999999,75.0,170.0,1.0,7413.18,1,Debit,New York,Online,Retired
410.4,61.0,78.0,1.0,2563.91,1,Credit,Virginia Beach,ATM,Retired
172.68,33.0,17.0,1.0,10724.95,1,Debit,Baltimore,ATM,Doctor
139.87999999999997,34.0,162.0,1.0,2969.71,0,Debit,Colorado Springs,ATM,Engineer
165.55,28.0,115.0,1.0,761.7799999999997,0,Debit,Dallas,Branch,Student
53.78999999999999,54.0,137.0,3.0,6229.36,2,Credit,Philadelphia,ATM,Engineer
285.69,63.0,35.0,1.0,2552.54,1,Debit,Miami,ATM,Retired
532.4,22.0,149.0,1.0,1033.73,0,Debit,Jacksonville,ATM,Student
293.85,25.0,144.0,1.0,1919.9700000000003,0,Debit,Charlotte,Online,Student
27.939999999999998,79.0,120.0,1.0,1893.44,1,Debit,Atlanta,Branch,Retired
270.36,25.0,37.0,1.0,1783.04,0,Debit,Oklahoma City,ATM,Student
112.66,29.0,176.0,3.0,852.9799999999996,2,Debit,Philadelphia,Online,Engineer
506.03,21.0,20.999999999999986,1.0,1123.8899999999999,0,Debit,Detroit,Branch,Student
206.95,22.0,31.0,1.0,1817.65,0,Debit,Seattle,Branch,Student
350.96,63.0,167.0,1.0,5463.94,1,Debit,Tucson,ATM,Retired
261.63,20.0,150.0,1.0,477.02999999999975,0,Debit,Chicago,Branch,Student
46.120000000000005,59.0,30.0,1.0,8874.01,1,Debit,Fresno,Branch,Doctor
27.25,63.0,92.0,1.0,5365.2,1,Credit,Kansas City,Branch,Retired
1353.93,26.0,171.0,1.0,7858.41,0,Debit,El Paso,Branch,Engineer
331.66,76.0,145.0,1.0,7216.3,1,Debit,Las Vegas,ATM,Retired
667.95,62.0,253.0,1.0,13558.56,1,Credit,Oklahoma City,ATM,Doctor
49.84,49.0,146.0,1.0,7872.04,1,Debit,Chicago,ATM,Doctor
556.04,72.0,27.0,1.0,5200.04,1,Debit,Denver,ATM,Retired
88.06,18.0,288.0,1.0,1779.85,0,Credit,Raleigh,Online,Student
745.95,58.0,127.0,1.0,13264.14,1,Debit,Memphis,ATM,Doctor
67.25,19.0,157.0,1.0,467.39999999999964,0,Debit,Miami,Online,Student
93.63000000000002,29.0,141.0,1.0,9873.62,1,Debit,New York,ATM,Engineer
74.11000000000001,22.0,49.0,1.0,1257.9,0,Debit,San Jose,Branch,Student
41.129999999999995,77.0,58.0,1.0,6067.54,1,Credit,Philadelphia,Branch,Retired
192.02,79.0,154.0,1.0,5169.07,1,Credit,Indianapolis,Online,Retired
291.27,77.0,121.0,1.0,6878.86,1,Debit,Detroit,Branch,Retired
296.46,23.0,136.0,1.0,558.9899999999998,0,Debit,Dallas,Branch,Student
341.84,27.0,89.0,1.0,1400.04,0,Credit,El Paso,Branch,Student
98.41000000000003,27.0,47.999999999999986,1.0,912.71,0,Debit,Sacramento,Online,Student
109.28,36.0,112.0,4.0,6338.35,2,Debit,San Diego,Online,Engineer
27.50999999999999,40.0,103.0,1.0,13645.63,1,Credit,Columbus,Online,Doctor
12.180000000000007,76.0,77.0,1.0,4909.24,1,Debit,New York,Branch,Retired
207.71,25.0,63.0,1.0,570.1000000000004,0,Credit,Kansas City,Online,Student
25.769999999999982,45.0,277.0,1.0,11749.77,1,Credit,San Diego,Online,Doctor
127.57,52.0,75.0,1.0,6118.2,1,Debit,Nashville,ATM,Retired
392.05,60.0,172.0,1.0,4383.69,1,Debit,Denver,ATM,Engineer
521.01,41.0,73.0,1.0,4004.55,1,Credit,Seattle,Branch,Engineer
849.76,25.0,269.0,1.0,373.8800000000001,0,Debit,Seattle,ATM,Student
172.5,68.0,31.0,1.0,6851.16,1,Debit,Columbus,Online,Doctor
265.44,30.0,169.0,1.0,9700.77,1,Debit,San Antonio,ATM,Engineer
152.34,55.0,115.0,1.0,6853.51,1,Debit,Omaha,Branch,Doctor
21.129999999999995,28.0,153.0,1.0,948.6999999999998,0,Debit,Dallas,Branch,Student
111.55000000000001,46.0,101.0,1.0,12221.17,1,Debit,Denver,ATM,Doctor
321.82,32.0,43.0,1.0,6500.5,1,Credit,Raleigh,Branch,Engineer
1294.81,45.0,279.0,1.0,9927.75,1,Credit,Washington,Branch,Engineer
148.77,67.0,175.0,1.0,2138.42,1,Debit,San Jose,Branch,Retired
14.079999999999984,57.0,154.0,1.0,3908.65,1,Debit,Dallas,Branch,Retired
1283.97,42.0,121.0,1.0,11041.9,1,Debit,Colorado Springs,ATM,Doctor
566.33,24.0,66.0,1.0,379.8199999999997,0,Credit,Charlotte,ATM,Student
206.51,51.0,275.0,1.0,3921.74,1,Debit,Indianapolis,ATM,Retired
180.94,75.0,57.0,1.0,7659.99,1,Debit,Raleigh,Branch,Retired
77.9,21.0,128.0,1.0,664.7200000000003,0,Debit,Washington,Branch,Student
318.92,21.0,60.0,1.0,1167.2500000000005,0,Credit,Washington,Branch,Student
583.3,59.0,142.0,1.0,5896.01,1,Credit,Nashville,Online,Engineer
100.68,63.0,139.0,1.0,1123.7500000000005,1,Debit,Memphis,Online,Retired
589.6399999999999,62.0,210.0,1.0,2039.4,1,Debit,Charlotte,Online,Retired
225.93,25.0,199.0,1.0,1864.27,0,Credit,Omaha,Branch,Student
651.55,72.0,82.0,1.0,2325.78,1,Debit,Phoenix,Online,Retired
80.97,38.0,157.0,1.0,5926.31,1,Debit,Seattle,Online,Doctor
191.89,25.0,14.0,1.0,399.5699999999997,0,Debit,San Antonio,Branch,Student
304.75,78.0,125.0,1.0,1916.3400000000001,1,Credit,Austin,Branch,Retired
201.53,68.0,287.0,1.0,2732.86,1,Debit,Tucson,Online,Retired
8.449999999999989,22.0,141.0,1.0,1115.3000000000002,0,Debit,Philadelphia,ATM,Student
435.98,30.0,105.0,1.0,7334.08,1,Debit,Mesa,Branch,Engineer
743.24,19.0,109.0,1.0,1024.19,0,Credit,Indianapolis,Online,Student
16.269999999999982,57.0,44.0,1.0,10971.32,1,Debit,Atlanta,ATM,Doctor
290.86,45.0,36.0,1.0,14631.88,1,Debit,Louisville,Online,Doctor
85.73000000000002,41.0,266.0,1.0,14928.35,1,Debit,Virginia Beach,ATM,Doctor
555.71,22.0,73.0,1.0,830.3699999999999,0,Credit,Boston,Branch,Student
40.03000000000003,23.0,200.0,1.0,6408.8,0,Debit,Omaha,Branch,Student
73.00999999999999,25.0,62.0,1.0,1997.33,0,Credit,Milwaukee,Online,Student
346.12,44.0,12.0,1.0,13084.27,1,Debit,San Francisco,Branch,Doctor
1.9300000000000068,47.0,175.0,5.0,5684.09,2,Debit,Chicago,Branch,Doctor
252.93,75.0,222.0,1.0,2760.37,1,Debit,Portland,ATM,Retired
238.54,19.0,12.0,4.0,868.9099999999999,2,Debit,Indianapolis,ATM,Student
1011.22,61.0,129.0,1.0,5838.91,1,Debit,Tucson,Branch,Retired
58.69999999999999,67.0,141.0,1.0,8937.35,1,Debit,New York,Branch,Doctor
7.560000000000002,40.0,145.0,1.0,8528.72,1,Debit,Milwaukee,ATM,Doctor
540.4,45.0,272.0,1.0,425.77000000000044,0,Debit,Houston,Branch,Doctor
264.14,64.0,125.0,1.0,8459.26,1,Debit,Baltimore,ATM,Doctor
248.15,75.0,202.0,1.0,2649.23,1,Debit,Milwaukee,ATM,Retired
24.339999999999975,54.0,110.0,1.0,6659.12,1,Debit,Raleigh,Branch,Engineer
428.61,66.0,62.0,1.0,11937.04,1,Debit,Fort Worth,ATM,Doctor
117.66000000000003,39.0,126.0,1.0,6794.17,1,Credit,Memphis,Branch,Doctor
165.8,60.0,287.0,1.0,2064.76,1,Debit,Nashville,Online,Engineer
289.18,65.0,64.0,1.0,3139.75,1,Debit,Baltimore,ATM,Retired
125.39000000000001,21.0,140.0,1.0,202.6899999999996,0,Debit,Los Angeles,ATM,Student
305.18,58.0,216.0,1.0,4474.2,1,Debit,Chicago,Online,Retired
506.9,64.0,56.0,1.0,11471.87,1,Credit,Houston,Branch,Doctor
504.12,25.0,101.0,1.0,1107.2799999999997,0,Credit,Baltimore,Branch,Student
42.09,29.0,118.0,1.0,5526.28,0,Debit,Denver,Branch,Engineer
607.28,32.0,84.0,1.0,9679.68,1,Debit,Baltimore,ATM,Doctor
91.9,77.0,125.0,1.0,1033.9400000000005,1,Debit,Chicago,Online,Retired
303.43,22.0,30.0,1.0,1833.2399999999998,0,Debit,Virginia Beach,Branch,Student
668.78,20.0,141.0,1.0,983.6800000000003,0,Debit,Mesa,ATM,Student
270.54,20.0,139.0,1.0,269.77999999999975,0,Credit,Sacramento,ATM,Student
247.93,37.0,79.0,1.0,9801.48,1,Debit,Indianapolis,Branch,Engineer
34.670000000000016,19.0,71.0,1.0,888.6000000000004,0,Debit,Chicago,Online,Student
326.03,18.0,137.0,1.0,290.2399999999998,0,Credit,New York,Online,Student
148.26,25.0,57.0,1.0,958.6999999999998,0,Debit,Omaha,ATM,Student
1086.6,19.0,38.0,1.0,1605.67,0,Debit,San Diego,Online,Student
373.99,60.0,140.0,1.0,8590.5,1,Debit,Sacramento,ATM,Doctor
254.34,49.0,79.0,1.0,5461.08,1,Debit,El Paso,Online,Engineer
819.48,25.0,26.0,1.0,1804.5,0,Debit,Virginia Beach,ATM,Student
14.0,49.0,173.0,1.0,7975.18,1,Debit,San Antonio,ATM,Engineer
57.16,40.0,74.0,1.0,222.22000000000025,0,Debit,Columbus,ATM,Engineer
282.26,37.0,278.0,1.0,6857.2,1,Debit,Memphis,Online,Engineer
46.96000000000001,46.0,12.0,1.0,2028.92,1,Debit,Las Vegas,Online,Engineer
473.2,34.0,173.0,1.0,248.52000000000044,0,Debit,Houston,Online,Doctor
192.97000000000003,59.0,140.0,1.0,3019.04,1,Debit,Sacramento,ATM,Retired
168.99,18.0,203.0,1.0,1523.5699999999997,0,Debit,Baltimore,ATM,Student
1.8199999999999932,80.0,60.0,1.0,5571.39,1,Debit,San Francisco,Online,Retired
40.89999999999998,55.0,37.0,1.0,1514.3400000000001,1,Debit,Charlotte,ATM,Doctor
78.91,61.0,157.0,1.0,1817.4300000000003,1,Debit,Sacramento,Online,Doctor
169.97,22.0,12.0,1.0,6269.12,0,Credit,San Diego,ATM,Student
17.79000000000002,61.0,162.0,5.0,2281.9,2,Debit,Jacksonville,Branch,Retired
486.61,48.0,130.0,1.0,2006.69,1,Credit,Sacramento,ATM,Engineer
148.13,58.0,56.0,1.0,2189.38,1,Debit,Phoenix,Branch,Retired
164.52,61.0,162.0,1.0,11036.74,1,Debit,Dallas,ATM,Doctor
720.89,27.0,120.0,1.0,447.0600000000004,0,Debit,Indianapolis,ATM,Student
268.7,53.0,63.0,1.0,2104.74,1,Debit,Milwaukee,ATM,Retired
637.34,51.0,278.0,1.0,5183.5,1,Debit,Indianapolis,ATM,Retired
216.76,47.0,138.0,1.0,643.6400000000003,0,Credit,Omaha,Online,Engineer
418.02,46.0,110.0,1.0,11011.86,1,Debit,Los Angeles,ATM,Doctor
292.03,46.0,154.0,1.0,951.3299999999999,0,Credit,Memphis,ATM,Engineer
251.4,57.0,178.0,1.0,2561.67,1,Debit,Tucson,ATM,Retired
184.56,21.0,93.0,1.0,1549.27,0,Debit,Virginia Beach,Online,Student
33.75999999999999,26.0,227.0,1.0,3253.51,0,Debit,Seattle,Online,Engineer
253.46,45.0,60.0,1.0,1338.9499999999998,0,Debit,Memphis,ATM,Engineer
1612.3699999999997,65.0,173.0,1.0,3910.59,1,Debit,Los Angeles,ATM,Retired
138.68,22.0,44.0,1.0,206.19999999999982,0,Credit,Colorado Springs,Branch,Student
42.56,18.0,146.0,1.0,4361.44,0,Debit,Fresno,Online,Student
680.76,21.0,165.0,1.0,572.9700000000003,0,Debit,Kansas City,Branch,Student
53.829999999999984,70.0,131.0,1.0,4580.59,1,Debit,Baltimore,Branch,Retired
11.089999999999975,51.0,95.0,1.0,2990.05,1,Debit,Charlotte,Branch,Engineer
37.81,63.0,195.0,1.0,5208.98,1,Debit,Colorado Springs,Branch,Retired
449.18,67.0,50.0,1.0,1025.9899999999998,1,Debit,Denver,Online,Retired
1135.8,30.0,250.0,1.0,13534.3,1,Debit,San Diego,ATM,Doctor
297.6,39.0,162.0,1.0,1461.17,0,Debit,Milwaukee,Online,Doctor
683.75,32.0,106.0,1.0,6333.72,1,Debit,Las Vegas,Branch,Doctor
21.399999999999977,48.0,129.0,1.0,8551.6,1,Credit,Kansas City,Online,Engineer
315.94,78.0,93.0,1.0,4273.99,1,Debit,Omaha,ATM,Retired
331.32,61.0,137.0,5.0,13054.54,2,Debit,Sacramento,Branch,Doctor
223.76,74.0,110.0,1.0,4102.23,1,Credit,Boston,Branch,Retired
216.03000000000003,42.0,300.0,1.0,10462.77,1,Debit,Boston,ATM,Doctor
17.420000000000016,74.0,150.0,1.0,6851.31,1,Debit,Dallas,ATM,Retired
491.91,78.0,155.0,1.0,2421.94,1,Debit,Milwaukee,Online,Retired
350.11,74.0,178.0,1.0,4639.04,1,Credit,Raleigh,Online,Retired
218.07,23.0,243.0,1.0,443.6199999999999,0,Debit,Austin,Branch,Student
291.09,48.0,73.0,1.0,6312.79,1,Debit,El Paso,Branch,Engineer
422.14,26.0,109.0,1.0,1436.3199999999997,0,Credit,Albuquerque,Branch,Student
613.21,61.0,157.0,1.0,3279.12,1,Debit,Tucson,ATM,Retired
73.82999999999998,69.0,69.0,1.0,6020.29,1,Debit,Las Vegas,Online,Doctor
67.32999999999998,59.0,36.0,1.0,5925.98,1,Debit,Detroit,Online,Engineer
26.920000000000016,62.0,43.0,1.0,1674.94,1,Debit,Indianapolis,ATM,Retired
18.30000000000001,48.0,155.0,1.0,3733.52,1,Debit,Mesa,Online,Engineer
317.94,54.0,124.0,1.0,2996.51,1,Debit,Los Angeles,ATM,Engineer
179.38,40.0,173.0,1.0,11666.18,1,Debit,Mesa,Online,Doctor
918.95,68.0,139.0,1.0,7006.46,1,Debit,Seattle,Online,Doctor
13.920000000000016,37.0,209.0,1.0,2735.84,0,Debit,Los Angeles,ATM,Engineer
365.43,25.0,176.0,1.0,1073.5099999999998,0,Debit,Portland,ATM,Student
263.59,71.0,16.0,1.0,6996.35,1,Debit,Dallas,Branch,Retired
54.80000000000001,34.0,140.0,1.0,4943.49,0,Debit,Albuquerque,Branch,Engineer
141.49,24.0,75.0,1.0,1665.58,0,Debit,Baltimore,Online,Student
31.389999999999986,20.0,15.0,1.0,998.4899999999998,0,Debit,Tucson,ATM,Student
93.82,39.0,176.0,1.0,8422.06,1,Debit,San Diego,Online,Engineer
5.7099999999999795,21.0,106.0,1.0,1285.42,0,Debit,Tucson,Branch,Student
178.39,34.0,98.0,1.0,8469.43,1,Debit,Tucson,Online,Engineer
126.91,22.0,42.0,1.0,692.6900000000005,0,Debit,Kansas City,ATM,Student
36.089999999999975,53.0,167.0,1.0,12319.26,1,Debit,Columbus,Branch,Doctor
91.77000000000001,51.0,174.0,1.0,9240.73,1,Debit,Omaha,Branch,Doctor
198.92,36.0,100.0,1.0,2854.66,0,Debit,Milwaukee,Online,Engineer
137.81,58.0,44.0,1.0,2631.47,1,Debit,Detroit,Branch,Engineer
136.88,24.0,71.0,1.0,7465.95,0,Credit,Memphis,Branch,Student
133.07000000000002,21.0,155.0,1.0,1670.9899999999998,0,Debit,Sacramento,Branch,Student
1.1399999999999864,43.0,137.0,1.0,13913.92,1,Debit,Indianapolis,Branch,Doctor
256.34,69.0,99.0,1.0,7471.63,1,Debit,Kansas City,Branch,Retired
56.109999999999985,36.0,109.0,1.0,11123.65,1,Debit,Boston,Branch,Doctor
118.1,50.0,50.0,1.0,7976.6,1,Debit,Fort Worth,ATM,Engineer
137.85999999999999,66.0,120.0,1.0,8046.94,1,Credit,Sacramento,Online,Doctor
813.78,54.0,55.0,1.0,14935.5,1,Credit,Atlanta,ATM,Doctor
237.97,69.0,69.0,1.0,13486.15,1,Debit,Columbus,ATM,Doctor
684.96,21.0,31.0,1.0,526.6700000000001,0,Debit,Mesa,ATM,Student
878.6300000000001,60.0,139.0,1.0,4954.37,1,Debit,Columbus,ATM,Engineer
276.56,68.0,15.0,1.0,8942.58,1,Debit,Austin,Branch,Doctor
8.75,79.0,199.0,1.0,4044.62,1,Debit,Louisville,ATM,Retired
637.48,65.0,207.0,1.0,4148.85,1,Debit,Colorado Springs,Online,Retired
103.15,51.0,179.0,1.0,11388.15,1,Debit,San Diego,Branch,Doctor
505.6,52.0,183.0,1.0,5347.57,1,Debit,Denver,Branch,Retired
371.86,46.0,91.0,1.0,1329.4499999999998,0,Debit,Miami,ATM,Doctor
14.259999999999991,50.0,37.0,1.0,2475.65,1,Debit,Virginia Beach,Branch,Engineer
13.160000000000025,43.0,98.0,1.0,1019.46,0,Debit,Mesa,Branch,Engineer
167.92,40.0,136.0,2.0,14321.73,1,Debit,Memphis,ATM,Doctor
73.00999999999999,56.0,101.0,1.0,2833.12,1,Debit,Houston,ATM,Retired
201.5,61.0,196.0,1.0,12148.32,1,Credit,Dallas,Online,Doctor
150.30000000000004,41.0,204.0,1.0,14371.08,1,Debit,Las Vegas,Online,Doctor
23.69999999999999,46.0,32.0,1.0,7947.44,1,Debit,San Francisco,ATM,Doctor
49.59,48.0,147.0,1.0,6037.03,1,Debit,Boston,Branch,Engineer
720.13,22.0,96.0,1.0,387.02000000000044,0,Credit,Omaha,ATM,Student
134.92,19.0,101.0,1.0,1081.9700000000003,0,Debit,Los Angeles,Online,Student
116.97,18.0,299.0,1.0,729.6999999999998,0,Debit,Oklahoma City,ATM,Student
11.060000000000002,34.0,13.000000000000014,3.0,2782.21,2,Debit,Colorado Springs,ATM,Engineer
88.29000000000002,50.0,287.0,1.0,5245.93,1,Credit,Houston,Online,Engineer
5.810000000000002,25.0,222.0,1.0,1290.9499999999998,0,Debit,Houston,ATM,Student
103.48000000000002,32.0,33.0,1.0,6494.25,1,Debit,Baltimore,ATM,Engineer
156.74,70.0,136.0,1.0,4004.35,1,Debit,Oklahoma City,ATM,Retired
505.14,68.0,179.0,1.0,2525.47,1,Debit,Portland,ATM,Retired
31.060000000000002,46.0,61.0,1.0,11014.25,1,Debit,Kansas City,ATM,Doctor
7.610000000000014,50.0,163.0,1.0,6275.0,1,Debit,Atlanta,ATM,Doctor
276.16,53.0,71.0,1.0,1733.3400000000001,1,Credit,Portland,ATM,Retired
145.77,68.0,237.0,1.0,5294.98,1,Debit,Memphis,ATM,Retired
369.44,34.0,19.0,1.0,5018.67,0,Debit,Detroit,Online,Engineer
558.86,60.0,95.0,1.0,9844.32,1,Debit,Austin,ATM,Doctor
429.15,26.0,218.0,1.0,712.1300000000001,0,Debit,Las Vegas,Branch,Student
36.74000000000001,33.0,133.0,1.0,6217.58,1,Debit,Tucson,Branch,Doctor
79.13999999999999,57.0,22.0,1.0,2229.56,1,Credit,Portland,Online,Retired
132.48,36.0,101.0,1.0,9313.05,1,Debit,Charlotte,Branch,Engineer
136.48,52.0,138.0,4.0,4618.53,2,Debit,Charlotte,Online,Engineer
203.76,55.0,37.0,1.0,6747.16,1,Debit,Colorado Springs,Branch,Retired
750.95,78.0,27.0,1.0,5134.37,1,Debit,Chicago,Branch,Retired
0.8400000000000318,52.0,31.0,1.0,2207.54,1,Debit,Austin,ATM,Engineer
257.18,67.0,28.0,1.0,13336.15,1,Debit,Los Angeles,Online,Doctor
767.66,63.0,155.0,1.0,1801.69,1,Debit,San Jose,ATM,Doctor
182.29,54.0,123.0,1.0,522.3900000000003,1,Debit,San Diego,Online,Doctor
184.51,54.0,118.0,1.0,9381.64,1,Credit,Portland,Online,Doctor
451.31,62.0,166.0,5.0,2963.29,2,Debit,Fort Worth,ATM,Retired
144.1,57.0,30.0,1.0,11523.64,1,Debit,Chicago,Branch,Doctor
72.49999999999997,40.0,30.0,1.0,12723.62,1,Debit,Fort Worth,ATM,Doctor
74.11000000000001,69.0,71.0,4.0,3920.11,2,Credit,Virginia Beach,Online,Retired
22.149999999999977,44.0,73.0,1.0,7451.83,1,Debit,Denver,Branch,Doctor
777.92,62.0,97.0,1.0,7061.58,1,Debit,Austin,Branch,Doctor
790.07,28.0,197.0,1.0,985.7700000000004,0,Debit,Miami,Online,Student
406.33,59.0,103.0,1.0,4298.34,1,Credit,Miami,Branch,Engineer
767.41,56.0,27.0,1.0,12799.34,1,Debit,Fort Worth,ATM,Doctor
4.579999999999984,21.0,135.0,1.0,811.2399999999998,0,Credit,Atlanta,Online,Student
447.83,53.0,88.0,1.0,13273.08,1,Credit,Atlanta,Branch,Doctor
49.670000000000016,21.0,146.0,1.0,842.9400000000005,0,Debit,Atlanta,Online,Student
77.82999999999998,49.0,146.0,1.0,2471.53,1,Credit,Kansas City,Branch,Engineer
702.87,19.0,184.0,1.0,1237.5,0,Debit,Washington,ATM,Student
133.56,25.0,177.0,1.0,783.8299999999999,0,Debit,Atlanta,Online,Student
868.05,49.0,119.0,1.0,3931.03,1,Credit,San Diego,Online,Engineer
52.870000000000005,24.0,70.0,1.0,960.96,0,Debit,Indianapolis,Branch,Student
179.0,78.0,121.0,1.0,7310.88,1,Debit,Houston,ATM,Retired
1168.26,73.0,37.0,1.0,1385.7399999999998,1,Credit,Philadelphia,Online,Retired
384.11,58.0,12.0,1.0,7902.52,1,Debit,Fort Worth,ATM,Retired
227.61,71.0,61.0,1.0,4405.28,1,Debit,Houston,Online,Retired
40.829999999999984,48.0,24.0,1.0,3944.12,1,Debit,Indianapolis,ATM,Engineer
19.75999999999999,20.0,240.0,1.0,1523.04,0,Debit,Nashville,ATM,Student
484.24,67.0,77.0,1.0,8042.3,1,Debit,Raleigh,Branch,Doctor
494.6600000000001,33.0,110.0,1.0,5531.93,0,Debit,Houston,Online,Doctor
301.47,21.0,291.0,1.0,560.7299999999996,0,Debit,Colorado Springs,Branch,Student
199.09,70.0,89.0,1.0,1658.52,1,Debit,Detroit,Online,Doctor
38.94999999999999,27.0,50.0,1.0,731.5200000000004,0,Debit,Los Angeles,Online,Engineer
515.94,29.0,37.0,1.0,1389.8900000000003,0,Debit,San Francisco,ATM,Engineer
41.93000000000001,48.0,136.0,1.0,5081.26,1,Debit,Fresno,ATM,Engineer
137.84000000000003,27.0,83.0,1.0,1000.3500000000004,0,Debit,Omaha,ATM,Student
95.35,21.0,131.0,1.0,1639.9,0,Debit,Chicago,Online,Student
93.13999999999999,67.0,151.0,1.0,5473.82,1,Debit,Memphis,Online,Retired
1427.71,64.0,159.0,1.0,1729.2600000000002,1,Debit,New York,Branch,Doctor
79.32999999999998,51.0,109.0,1.0,14798.1,1,Credit,Las Vegas,Online,Doctor
76.88999999999999,55.0,132.0,1.0,7374.26,1,Debit,Chicago,ATM,Doctor
233.71,19.0,297.0,1.0,1231.98,0,Debit,Jacksonville,Online,Student
14.920000000000016,26.0,120.0,1.0,6611.26,0,Debit,Las Vegas,Branch,Engineer
242.17,60.0,147.0,1.0,883.7200000000003,1,Debit,Jacksonville,ATM,Doctor
122.98000000000002,79.0,228.0,1.0,5055.99,1,Debit,Jacksonville,Online,Retired
129.35,52.0,130.0,1.0,7166.88,1,Debit,Las Vegas,ATM,Engineer
138.33,21.0,69.0,1.0,232.5600000000004,0,Debit,Dallas,Online,Student
39.31,25.0,178.0,1.0,1236.38,0,Debit,Portland,Online,Student
91.85,21.0,148.0,1.0,802.0900000000001,0,Debit,Seattle,Online,Student
277.7,58.0,107.0,1.0,1423.1999999999998,1,Debit,Nashville,Branch,Engineer
114.03,51.0,172.0,1.0,13388.56,1,Debit,Portland,ATM,Doctor
302.63,27.0,10.0,1.0,2801.28,0,Credit,San Jose,Branch,Engineer
31.189999999999998,52.0,74.0,1.0,5545.96,1,Debit,Charlotte,ATM,Engineer
112.90999999999997,27.0,135.0,1.0,4764.48,0,Credit,Tucson,Online,Engineer
742.26,27.0,36.0,1.0,7868.19,1,Debit,San Diego,Online,Engineer
256.8,26.0,80.0,1.0,1128.3800000000006,0,Debit,Charlotte,ATM,Student
378.68,60.0,239.0,1.0,7627.04,1,Debit,Fort Worth,ATM,Doctor
571.93,52.0,119.0,1.0,4026.03,1,Debit,Washington,Online,Retired
26.310000000000002,77.0,163.0,1.0,7095.76,1,Credit,Austin,Online,Retired
205.58,20.0,159.0,1.0,1501.9499999999998,0,Debit,Portland,Online,Student
533.61,48.0,115.0,1.0,3656.93,1,Debit,Mesa,Online,Engineer
428.62,55.0,72.0,1.0,3473.24,1,Debit,Raleigh,Branch,Retired
361.22,64.0,167.0,1.0,7061.73,1,Debit,Raleigh,ATM,Retired
837.29,25.0,216.0,1.0,6012.67,0,Debit,Phoenix,Branch,Student
117.25,31.0,73.0,1.0,13694.68,1,Credit,Atlanta,Online,Doctor
135.27,48.0,131.0,1.0,9410.51,1,Debit,Atlanta,ATM,Doctor
185.1,53.0,23.0,1.0,6115.63,1,Debit,Albuquerque,Branch,Retired
113.54000000000002,38.0,273.0,1.0,5581.21,1,Debit,Columbus,Online,Engineer
354.96,69.0,96.0,1.0,6712.94,1,Debit,Fort Worth,Online,Doctor
224.22000000000003,53.0,37.0,1.0,8400.87,1,Debit,Fresno,Branch,Doctor
737.1,60.0,92.0,1.0,4644.19,1,Debit,Washington,ATM,Retired
223.22,27.0,96.0,1.0,1734.2200000000003,0,Debit,Fort Worth,ATM,Student
557.26,69.0,53.0,1.0,5237.12,1,Debit,San Jose,ATM,Doctor
1496.57,33.0,95.0,1.0,969.0599999999995,0,Debit,Memphis,Online,Engineer
27.439999999999998,62.0,164.0,1.0,5950.48,1,Debit,Boston,ATM,Retired
310.09,36.0,166.0,1.0,9962.5,1,Debit,Detroit,Branch,Doctor
80.38,52.0,116.0,1.0,9662.88,1,Debit,Kansas City,Online,Doctor
26.100000000000023,66.0,115.0,1.0,5243.0,1,Credit,Detroit,Branch,Doctor
